SKU,ITEMID,DESCRIPTION,VENDOR,CAT,QUANTITY,PRICE,WEIGHT,SIZE,UNIT,SUB-CATEGORY,STATUS,UPC
181695,D-200-750PD8G,IST D-200-750PD8G 2U D-200 Rackmount Chassis w 750W Redundant PSU Retail,iStarUSA,CS, 0,555.44,36.00,EA,LB,CSR,ACTIVE,846813036863
181704,CE052.FH300TB3,In-Win Case CE052.FH300TB3 mATX Slim Desktop BK 300W 1 1 (1) Bays USB3.0 HD AUD,In-Win,CS, 19,99.76,14.00,EA,LB,CSB,ACTIVE,827955017699
181707,95-796-KQ5001,ECS System 95-796-KQ5001 LIVA ONE SF100 Ci3-6100T H110 4G 80G No OS Retail,Elitegroup Computer Systems,SY, 0,493.23,6.10,EA,LB,SYQ,ACTIVE,881038040295
181714,SS7415-15,Tripp-Lite Power Supply SS7415-15 Surge Protector Strip Metal 16Outlet 1650J,Tripp-Lite,UP, 0,92.49,4.30,EA,LB,SUR,ACTIVE,037332100290
181748,BP-SAC1425AVL12,Athena BP-SAC1425AVL12 Internal 4x2.5HS SATA SAS 5.25Backplane Black Brown Box,Athena Power,RD, 0,130.57,1.00,EA,LB,RMS,ACTIVE,821524581864
181764,AD-SPK-PCXCBK-00,Thermaltake Speaker AD-SPK-PCXCBK-00 GroovyW Bluetooth Speaker w WL Charging,Thermaltake,SP, 0,121.93,2.90,EA,LB,SPK,ACTIVE,841163053768
181766,PO-UNP-PCP5BK-00,Thermaltake Accessory PO-UNP-PCP5BK-00 EnerG 8800mAh Portable Battery Bank RTL,Thermaltake,AC, 0,33.59,1.00,EA,LB,AC,ACTIVE,841163055359
181778,CT4G4SFS824A,Crucial Memory CT4G4SFS824A 4GB DDR4 2400 SODIMM SRx8 Retail,Crucial,ME, 0,24.51,1.00,EA,LB,MFB,ACTIVE,649528774798
181779,CT8G4SFS824A,Crucial Memory CT8G4SFS824A 8GB DDR4 2400 SODIMM SRx8 Retail,Crucial,ME, 1,41.05,1.00,EA,LB,MFB,ACTIVE,649528776334
181780,CT16G4SFD824A,Crucial Memory CT16G4SFD824A 16GB DDR4 2400 SODIMM DRx8 Retail,Crucial,ME, 0,82.60,1.00,EA,LB,MFB,ACTIVE,649528773401
181781,CP-9020104-NA,Corsair Power Supply CP-9020104-NA SF450 450W SFX SATA 80PLUS GOLD ATX Retail,Corsair Memory,PS, 0,140.04,14.00,EA,LB,PSA,ACTIVE,843591068963
181782,CP-9020105-NA,Corsair Power Supply CP-9020105-NA SF600 600W SFX SATA 80PLUS GOLD ATX Retail,Corsair Memory,PS, 0,137.33,4.30,EA,LB,PSA,ACTIVE,843591069045
181793,SRSHELF2PDP,Tripp-Lite Accessory SRSHELF2PDP 2U Cantilever Fixed Shelf Retail,Tripp-Lite,AC, 0,77.81,11.00,EA,LB,AC,ACTIVE,037332179333
181795,TD2230,ViewSonic LCD TD2230 22 Full HD 1080p 10Point Touch Monitor HDMI DP Retail,ViewSonic,MN, 0,339.81,12.00,EA,LB,MN3,ACTIVE,766907842418
181803,STND-042,ViewSonic Accessory STND-042 Kiosk Floor Stand f VESA Mountable Displays BK,ViewSonic,AC, 0,623.37,35.00,EA,LB,MNA,ACTIVE,766907843019
181804,RLC-101,ViewSonic AC RLC-101 Projector Lamps for Pro7827HD PJD7836HDL Retail,ViewSonic,AC, 0,163.84,1.00,EA,LB,PJA,ACTIVE,766907814217
181866,P004-008,Tripp Lite Cable P004-008 8ft 18AWG Power cord IEC-320-C14 to IEC-320-C13 RTL,Tripp-Lite,CB, 0,5.99,1.00,EA,LB,CBE,ACTIVE,037332180476
181894,SSG-6038R-E1CR16H(3YR),Supermicro SSG-6038R-E1CR16H(3YR) 3U RM E5-2600v3 S2011 DDR4 C612 SATA 920W RTL,Supermicro,SY, 0,3945.06,79.00,EA,LB,SYX,ACTIVE,NA
181899,MB998TP-B,ICY DOCK MB998TP-B 2.5 SATA HDD SSD Drive Tray for MB998 Series Retail,Cremax (ICY DOCK),RD, 0,25.18,1.00,EA,LB,RME,ACTIVE,884826002413
181952,CAP1750,Edimax Network CAP1750 AC1750 Dualband Ceiling Mount PoE Access Point Retail,Edimax,NT, 0,149.86,4.00,EA,LB,NTW,ACTIVE,649659025202
181990,C236 WSI,ASRock C236 WSI Xeon E3-1200v5 C236 DDR4 SATA PCIE D-SUB HDMI MITX Brown Box,ASRock Inc.,MB, 0,264.41,3.00,EA,LB,MBJ,ACTIVE,NA
182019,ACX11-00471CPF,Asus DT Extended Warranty ACX11-00471CPF (Commercial Desktop Only),ASUS TeK,OT, 0,199.47,0.01,EA,LB,OSV,ACTIVE,NA
182020,ACX11-00470CPF,Asus DT Extended Warranty (Commercial Desktop Only) ACX11-00470CPF,ASUS TeK,OT, 0,70.60,0.01,EA,LB,OSV,ACTIVE,NA
182063,PS3612RA,Tripp-lite PS3612RA 12 Right-Angle Outlet 120V 15A 15ft Vertical Power Strip,Tripp-Lite,UP, 0,78.57,3.23,EA,LB,SUR,ACTIVE,037332187468
182072,OG-AUD23043,SYBA Headset OG-AUD23043 Cobra200BT NC1 Bluetooth V2.1+EDR Mic White Retail,SYBA,HE, 0,87.29,3.00,EA,LB,HED,ACTIVE,810154019298
182194,E785229,EloTouch LCD E785229 1723L Desktop 17 Touch Zero-Bezel Surface USB BK RTL,Elo TouchSystems,MN, 0,740.14,20.00,EA,LB,MN2,ACTIVE,NA
182196,E683457,EloTouch LCD E683457 1723L Desktop 17 Touch Zero-Bezel Surface USB BK RTL,Elo TouchSystems,MN, 0,745.12,20.00,EA,LB,MN2,ACTIVE,NA
182211,ECS2100-10T,Edgecore ECS2100-10T 8Port Gigabit Web-Smart Pro Switches IPv6 10 100 1000,Edgecore Networks,NT, 0,129.66,1.81,EA,LB,NTS,ACTIVE,NA
182212,ECS2100-10P,Edgecore ECS2100-10P 8Port Gigabit Web-Smart Pro PoE Switches 10 100 1000,Edgecore Networks,NT, 0,232.22,5.34,EA,LB,NTS,ACTIVE,NA
182213,ECS2100-28T,Edgecore ECS2100-28T 24port Gigabit Web-Smart Pro Switches 10 100 1000,Edgecore Networks,NT, 0,282.93,4.86,EA,LB,NTS,ACTIVE,NA
182214,ECS2100-28P,Edgecore ECS2100-28P 24port Gigabit Web-Smart Pro Switches 10 100 1000,Edgecore Networks,NT, 0,360.57,6.18,EA,LB,NTS,ACTIVE,NA
182215,ECS2100-52T,Edgecore ECS2100-52T 48port Gigabit with 4 SFP Gigabit uplink ports Retail,Edgecore Networks,NT, 0,490.21,2.00,EA,LB,NTS,ACTIVE,NA
182217,TS500-E8-PS4 V2,Asus Server TS500-E8-PS4 V2 Xeon E5-2600v3 C612 SATA 6Gb Retail,ASUS TeK,SV, 0,858.86,22.00,EA,LB,SYX,ACTIVE,889349152508
182223,B800-MB,LEPATEK PS B800-MB LEPA 800W 80PLUS BRONZE Active PFC SATA Modular Retail,LEPA,PS, 0,104.70,7.00,EA,LB,PSA,ACTIVE,847407000956
182277,CT2K16G4DFD824A,Crucial Memory CT2K16G4DFD824A 32GB DDR4 2400 Unbuffered 2x16 Retail,Crucial,ME, 0,164.09,1.00,EA,LB,MFA,ACTIVE,649528773517
182283,SCREWM3,StarTech SCREWM3 PC Mounting Computer Screws M3 x 1 4 Long Standoff 50PK RTL,StarTech.com,AC, 0,4.92,1.00,EA,LB,AC,ACTIVE,065030780865
182287,AD-HDP-PCLOBK-00,Thermaltake Headset AD-HDP-PCLOBK-00 Lavi O In-ear Wireless Earphone Retail,Thermaltake,HE, 0,30.74,1.00,EA,LB,HED,ACTIVE,841163062531
182305,2281300-R,Adaptec 2281300-R 0.5m Mini-Serial SFF-8643 to Mini-Serial SFF-80 Poly Bag,Adaptec,CB, 0,30.80,1.00,EA,LB,CBI,ACTIVE,760884157176
182306,USB2HAUBY1,StarTech USB2HAUBY1 1ft USB Y Cable to EXT HD Dual USB A to Micro-B Retail,StarTech.com,CB, 0,7.32,1.00,EA,LB,CBE,ACTIVE,065030841078
182312,HD2A,StarTech Accessory HD2A HDMI Audio Extractor 1080p Retail,StarTech.com,AC, 0,59.99,1.00,EA,LB,VAC,ACTIVE,065030863308
182316,SECTBLTPOS,StarTech AC SECTBLTPOS Lockable Tablet Stand for iPad Desk Wall Mountable RTL,StarTech.com,AC, 0,160.12,6.00,EA,LB,AC,ACTIVE,065030863742
182317,SFP10GLRST,StarTech SFP10GLRSTST 10 Gigabit Fiber SFP+ Transceiver Module Retail,StarTech.com,AC, 0,371.99,1.00,EA,LB,AC,ACTIVE,065030864275
182318,SFP10GLRMST,StarTech SFP10GLRMST 10G Fiber SFP+ Transceiver Module Cisco SFP-10G-LRM RTL,StarTech.com,AC, 0,405.72,1.00,EA,LB,AC,ACTIVE,065030864282
182319,CDP2DPMM1MB,StarTech Cable CDP2DPMM1M USB-C to DisplayPort Adapter Cable Male Female Retail,StarTech.com,CB, 0,37.76,1.00,EA,LB,AC,ACTIVE,065030864237
182321,CB-ISA225-U3,Vantec Accessory CB-ISA225-U3 NexStar IDE SATA to USB3.0 Adapter Retail,Vantec Thermal Technologies,AC, 85,20.89,1.00,EA,LB,AC,ACTIVE,844767021256
182333,NANO-QM770-R10,IEI MB NANO-QM770-R10 EPIC SBC HDMI DVII LVDS PCIE USB 3.0 MiniPCIE SATA Audio,iEi,MB, 0,447.88,1.87,EA,LB,MBR,ACTIVE,885291004445
182347,ACF202BLK,APC Accessory ACF202BLK 2U Rack Side Air Distribution 208 230 50 60Hz Brown Box,APC,AC, 0,696.78,49.00,EA,LB,AC,ACTIVE,731304232933
182386,CL-W083-PL00BL-A,Thermaltake CL-W083-PL00BL-A Pacific PR22-D5 w Silent Kit Reservoir Pump Combo,Thermaltake,AC, 0,247.82,5.00,EA,LB,AC,ACTIVE,841163061688
182389,CL-W092-CA00BL-A,Thermaltake CL-W092-CA00BL-A Pacific G1 4 PETG Tube 16mm OD Compression BK RTL,Thermaltake,AC, 0,11.93,1.00,EA,LB,AC,ACTIVE,841163062678
182390,CL-W052-CU00BL-A,Thermaltake CL-W052-CU00BL-A Pacific G1 4 90 Degree Adapter Retail,Thermaltake,AC, 0,11.51,1.00,EA,LB,AC,ACTIVE,841163059289
182402,CE-MT1712-S2,SIIG Accessory CE-MT1712-S2 Side-by-side Dual Monitor Desk Stand 13 to 27,SIIG,AC, 0,93.67,15.31,EA,LB,MNA,ACTIVE,662774024004
182450,CMK64GX4M4B3200C16,Corsair Memory CMK64GX4M4B3200C16 64G DDR4 3200 4x16 Vengeance LPX Black RTL,Corsair Memory,ME, 0,531.68,1.00,EA,LB,MFA,ACTIVE,NA
182464,SU3000RTXR3UHW,Tripp-Lite UPS SU3000RTXR3UHW SmartOnline 3kVA 3U Rack Tower 2400W Retail,Tripp-Lite,UP, 0,2509.37,150.00,EA,LB,UPS,ACTIVE,037332164636
182466,AC-PW1012-S1,SIIG Accessory AC-PW1012-S1 Ultra-Compact Universal Laptop Power Adapter 45W,SIIG,AC, 0,30.77,1.00,EA,LB,AC,ACTIVE,662774025759
182467,AC-PW1112-S1,SIIG Accessory AC-PW1012-S1 Ultra-Compact Universal Laptop Power Adapter 65W,SIIG,AC, 0,39.39,1.00,EA,LB,AC,ACTIVE,662774025766
182468,AC-PW1212-S1,SIIG Accessory AC-PW1212-S1 Ultra-Compact Universal Laptop Power Adapter 90W,SIIG,AC, 0,50.67,1.00,EA,LB,AC,ACTIVE,662774025773
182470,RFTL-131409R,Rosewill Fan RFTL-131409R Case Fan 140mm 1200RPM 55.4CFM Fluid Dynamic Red,Rosewill,FN, 0,8.44,1.00,EA,LB,FAN,ACTIVE,898745068399
182471,RFTL-131409B,Rosewill Fan RFTL-131409B Case Fan 140mm 1200RPM 55.4CFM Fluid Dynamic Blue,Rosewill,FN, 0,19.43,1.00,EA,LB,FAN,ACTIVE,898745068382
182472,CE-MT1812-S2,SIIG Accessory CE-MT1812-S2 Triple Monitor Desk Stand 13 to 27 Retail,SIIG,AC, 0,118.57,19.40,EA,LB,MNA,ACTIVE,662774025322
182473,CE-MT1X12-S1,SIIG AC CE-MT1X12-S1 Full Motion Easy-Adjust Universal Tablet Mount White,SIIG,AC, 0,37.74,2.00,EA,LB,MNA,ACTIVE,662774025872
182474,CE-MT1Y12-S1,SIIG AC CE-MT1Y12-S1 Full Motion Easy-Adjust Universal Tablet Mount Black RTL,SIIG,AC, 0,37.74,2.00,EA,LB,MNA,ACTIVE,662774025889
182476,JU-H30212-S1,SIIG Accessory JU-H30212-S1 Mini-DP Video Dock with USB 3.0 LAN Hub White RTL,SIIG,AC, 1,67.06,1.00,EA,LB,AC,ACTIVE,662774023953
182478,JU-H30412-S1,SIIG Accessory JU-H30412-S1 Mini-DP Video Dock with USB 3.0 LAN Hub Black RTL,SIIG,AC, 0,67.06,1.00,EA,LB,AC,ACTIVE,662774023984
182480,JU-NE0611-S2,SIIG JU-NE0611-S2 SuperSpeed USB 3.0 Gigabit LAN Adapter Black Retail,SIIG,AC, 0,20.68,1.00,EA,LB,AC,ACTIVE,662774025629
182494,KCP316NS8/4,Kingston Memory KCP316NS8 4 4G DDR3 1600 Unbuffered Retail,Kingston,ME, 0,44.10,1.00,EA,LB,MDB,ACTIVE,740617253689
182514,CT102464BD160B,Crucial Memory CT102464BD160B 8GB DDR3L 1600 Unbuffered 1.35V Retail,Crucial,ME, 7,51.93,1.00,EA,LB,MDB,ACTIVE,649528762238
182522,CL-W092-CA00SL-A,Thermaltake CL-W092-CA00SL-A Pacific G1 4 PETG Tube 16mm 5 8 OD Compression,Thermaltake,AC, 0,11.93,1.00,EA,LB,AC,ACTIVE,841163062661
182523,CL-W099-CA00SL-A,Thermaltake CL-W099-CA00SL-A Pacific Tube 90 Degree Dual Compression 16mm OD,Thermaltake,AC, 0,19.19,1.00,EA,LB,AC,ACTIVE,841163062753
182556,LAN-10G2SF-MLX,QNAP NTW LAN-10G2SF-MLX Dual-port 10GbE SFP+ Network Expansion card Retail,QNAP Systems Inc.,NT, 0,265.81,1.00,EA,LB,NTV,ACTIVE,885022009589
182573,P-SDX512U3H-GE,PNY Memory P-SDX512U3H-GE 512GB Elite Performance 95MBs Cl10 UHS-I/U3 SDXC Flash Card Bare,PNY Technology,MF, 0,84.54,1.00,EA,LB,ME6,ACTIVE,751492582917
182577,VA2759-SMH,ViewSonic LED VA2759-SMH 27 Full HD 1080p IPS 1000:1 HDMI VGA 2W SPK Retail,ViewSonic,MN, 28,249.87,25.00,EA,LB,MN5,ACTIVE,766907837513
182599,MAILPLUS 5 LICENSES,Synology MAILPLUS 5 LICENSES MailPlus License Pack for 5 Email Accounts Retail,Synology,SF, 0,291.53,1.00,EA,LB,SFD,ACTIVE,846504002368
182600,MAILPLUS 20 LICENSES,Synology MAILPLUS 20 LICENSES MailPlus License Pack for 20 Email Accounts RTL,Synology,SF, 0,1166.22,1.00,EA,LB,SFD,ACTIVE,846504002375
182604,AOC-SAS3-9300-8E,Supermicro AC AOC-SAS3-9300-8E 8-Port External SAS3 12Gb s HBA Card Brown Box,Supermicro,AC, 0,610.34,2.00,EA,LB,AC,ACTIVE,672042175291
182605,SYS-5039A-IL(3YR),Supermicro SYS-5039A-IL(3YR) Mid-Tower E3-1200v5 S1151 SKT-H4 C236 PCIE 4x3.5,Supermicro,SY, 0,795.77,40.00,EA,LB,SYX,ACTIVE,NA
182609,MCP-310-41805-0B,Supermicro AC MCP-310-41805-0B Air Shroud f 4 Memory Module configuration RTL,Supermicro,AC, 0,14.58,1.00,EA,LB,AC,ACTIVE,672042158171
182614,H110T/CSM,Asus Motherboard H110T CSM S1151 H110 DDR4 SATA USB 3.0 Thin Mini-ITX Retail,ASUS TeK,MB, 0,92.37,2.00,EA,LB,MBJ,ACTIVE,889349372562
182615,MBD-X10SRA-O(3YR),Supermicro MB MBD-X10SRA-O(3YR) E5-2600v3 S2011 C612 DDR4 SATA PCIE3.0 ATX,Supermicro,MB, 0,472.60,5.00,EA,LB,MBI,ACTIVE,NA
182617,B055-001-USB,Tripp-Lite KVM B055-001-USB NetDirector USB Server Interface Unit B064-Series,Tripp-Lite,AC, 0,163.69,1.00,EA,LB,NTA,ACTIVE,037332151476
182619,B064-032-02-IPG,Tripp-Lite KVM switch B064-032-02-IPG NetDirector 32PT Cat5 IP 1U RM 2+1 User,Tripp-Lite,NT, 0,5006.15,17.00,EA,LB,KVM,ACTIVE,037332151537
182649,CL-W093-AL00BL-A,Thermaltake CL-W093-AL00BL-A Pacific Hard Tube Bending Kit Retail,Thermaltake,AC, 0,77.48,2.30,EA,LB,AC,ACTIVE,841163063149
182650,AC-040-A31NAN-C1,Thermaltake Accessory AC-040-A31NAN-C1 Core P5 AIO Bracket Retail,Thermaltake,AC, 0,24.31,2.00,EA,LB,AC,ACTIVE,841163064085
182651,CA-1F5-00F1WN-00,Thermaltake Case CA-1F5-00F1WN-00 Core W200 Super Tower Chassis BK Retail,Thermaltake,CS, 0,603.21,91.00,EA,LB,CSP,ACTIVE,841163063026
182652,CA-1F4-00D1NN-00,Thermaltake Case Accessory CA-1F4-00D1NN-00 Core P200 Pedestal Retail,Thermaltake,CS, 0,195.54,43.00,EA,LB,CSL,ACTIVE,841163063033
182695,DWM3770X,Tripp Lite AC DWM3770X Swivel Tilt Wall Mount f 37 to 70 TVs and Monitors,Tripp-Lite,AC, 0,168.73,55.00,EA,LB,MNA,ACTIVE,037332187437
182768,SYS-5039AD-T,Supermicro SYS-5039AD-T Mid-Tower i7 i5 i3 S1151 3.5 2.5 HDD SSD 750W Retail,Supermicro,SY, 1,550.94,55.00,EA,LB,SYQ,DISCONTINUING,672042220984
182774,DURAFON-UHF-HC,EnGenius AC DuraFon-UHF-HC Long Range 2xMode Radio Phone w 2Way Radio Handset,EnGenius,AC, 0,606.20,7.00,EA,LB,AC,ACTIVE,655216008106
182838,NK7-00038,Microsoft Software NK7-00038 OL Identity Manager 2016,Microsoft,SF, 0,23.40,0.01,EA,LB,SFS,ACTIVE,NA
182842,B086B-012B,Accell Accessory B086B-012B Mini DisplayPort 1.2 to HDMI 2.0 Active Adapter,Accell Corp,AC, 0,25.21,1.00,EA,LB,VAC,ACTIVE,826388110502
182843,J132B-004B,Accell Accessory J132B-004B Mini HDMI (Type-C) to DVI-D (Female) Adapter RTL,Accell Corp,AC, 0,8.51,1.00,EA,LB,VAC,ACTIVE,826388107014
182863,AP8753,APC Cable AP8753 Power Cord Locking C19 to L6-20P 3.0m Retail,APC,CB, 0,69.93,2.00,EA,LB,CBE,ACTIVE,731304284727
182913,VIPDHDBW1300E,VONNIC Camera VIPDHDBW1300E 3-Megapixel Full HD Network Mini IR Dome Camera,VONNIC,CM, 0,92.63,2.00,EA,LB,CAM,ACTIVE,814927019591
182935,84H342310-012,CHENBRO 84H342310-012 Assemble Component RM42300 MIX USB3.0 PCB w Cable,Chenbro,AC, 18,14.73,0.20,EA,LB,AC,ACTIVE,808613807845
182946,RC-508,Rosewill RC-508 4Port PCI Express to USB 3.0 Card Retail,Rosewill,IO, 0,26.50,1.00,EA,LB,IO,ACTIVE,840951114902
182993,303 BLACK,In-Win Case 303 BLACK ATX Mid Tower BLACK NO PS 0 0 (2)Bays USB HD Audio Retail,In-Win,CS, 0,123.99,28.70,EA,LB,CST,ACTIVE,827955019693
182995,303 WHITE,In-Win Case 303 WHITE ATX Mid Tower WHITE NO PS 0 0 (2)Bays USB HD Audio Retail,In-Win,CS, 0,123.99,28.70,EA,LB,CST,ACTIVE,827955019709
183018,9C-N01BB0090,ASI Notebook Accessory 9C-N01BB0090 External Battery D155 4-Cell Bare,ASI,AC, 0,79.24,1.00,EA,LB,NBA,ACTIVE,NA
183019,9C-N01BM2R00,ASI Notebook Accessory 9C-N01BM2R00 Replacement Motherboard D15S w Ci3-6100U,ASI,NB, 0,313.19,4.00,EA,LB,NBA,ACTIVE,NA
183020,9C-N01BM2Q00,ASI Notebook Accessory 9C-N01BM2Q00 Replacement Motherboard D15S w Ci5-6200U,ASI,NB, 0,384.66,4.00,EA,LB,NBA,ACTIVE,NA
183032,CL-P022-AL12RE-A,Thermaltake CPU Cooler CL-P022-AL12RE-A LGA2011-3 AMD FM2 500-1400RPM Red RTL,Thermaltake,FN, 0,61.19,1.82,EA,LB,CFL,ACTIVE,841163064122
183045,GB-BSI7HAL-6500,Gigabyte BB GB-BSi7HAL-6500 Ci7-6500 Max.32GB DR4 HD520 USB3.1 w o ME HDD OS,Gigabyte,SY, 0,599.02,3.00,EA,LB,NUC,ACTIVE,889523005392
183053,9C-N01BC0210,ASI Accessory 9C-N01BC0210 Replacement D15S I O Board Bare,ASI,IO, 0,23.30,1.00,EA,LB,NBA,ACTIVE,NA
183054,0KN0-CN1US11,ASI Notebook Accessory 0KN0-CN1US11 Keyboard for D15S Bare,ASI,AC, 0,30.89,1.00,EA,LB,NBA,ACTIVE,NA
183055,1823-02D2000,ASI Accessory 1823-02D2000 Replacement D15S LED Glare 15.6inch 1366x768 Bare,ASI,MN, 0,110.22,3.00,EA,LB,NBA,ACTIVE,NA
183056,13N0-1BA0I11,ASI 13N0-1BA0I11 Replacement D15S A-Face w Cable WL ANT CAM CBL MIC Bare,ASI,AC, 0,27.60,1.00,EA,LB,NBA,ACTIVE,NA
183057,13N0-1BA0L11,ASI Accessory 13N0-1BA0L11 Replacement D15S B-Face Bare,ASI,AC, 0,14.03,5.00,EA,LB,NBA,ACTIVE,NA
183058,13N0-1BA1N11,ASI Accessory 13N0-1BA1N11 Replacement D15S C-Face Bare,ASI,AC, 0,47.02,5.00,EA,LB,NBA,ACTIVE,NA
183059,13N0-1BA1601,ASI Accessory 13N0-1BA1601 Replacement D15S D-Face Bare,ASI,AC, 0,27.53,5.00,EA,LB,NBA,ACTIVE,NA
183090,SRW12USDPG,Tripp-Lite Accessory SRW12USDPG 12U UPS-Depth Wall-Mount Rack Cabinet Retail,Tripp-Lite,AC, 0,640.31,188.00,EA,LB,AC,ACTIVE,037332189721
183099,AOM-TPM-9665V-S,Supermicro Accessory AOM-TPM-9665V(-S -C) with TCG2.0 for Xeon E5 E7 Brown Box,Supermicro,AC, 0,32.83,0.50,EA,LB,AC,ACTIVE,672042217823
183161,SRT3000XLT-5KTF,APC UPS SRT3000XLT-5KTF Smart-UPS SRT 3000VA 208 240V to 120V Step-Down Retail,APC,UP, 0,4149.03,221.00,EA,LB,UPS,ACTIVE,NA
183183,AXXRMM4LITE2,Intel Accessory AXXRMM4LITE2 Remote Management Module 4 Lite 2 Single Retail,Intel,AC, 0,61.92,1.00,EA,LB,AC,ACTIVE,735858307413
183187,P056-006-10A,Tripp-Lite Cable P056-006-10A 6ft 10A Power cord EC-320-C13 to BS-1363 UK Plug,Tripp-Lite,CB, 0,7.48,1.00,EA,LB,CBE,ACTIVE,037332190796
183236,CDP2DPMM6B,StarTech Cable CDP2DPMM6B 6ft USB-C to DP Adapter Cable 4K at 60Hz M M Retail,StarTech.com,CB, 90,43.32,1.00,EA,LB,CBE,ACTIVE,065030864824
183237,S251BU31C3CB,StarTech S251BU31C3CB USB3.1 2.5SATA SSD HDD Enclosure Integrated USB-C CBL,StarTech.com,RD, 0,43.16,1.00,EA,LB,RME,ACTIVE,065030863865
183238,C6ASPAT25BL,StarTech Cable C6ASPAT25BL 25ft Cat6a Patch Shielded STP Cable Blue Retail,StarTech.com,CB, 0,29.64,30.78,EA,LB,CBE,ACTIVE,065030833905
183240,DKT30CHV,StarTech DKT30CHV USB-C Multifunction Adapter for Laptops 4K HDMI VGA USB 3.0,StarTech.com,AC, 0,112.02,4.00,EA,LB,NBA,ACTIVE,065030864695
183243,HDMM20MA,StarTech HDMM20MA 65ft High Speed HDMI Cable M M Active CL2 In-Wall Retail,StarTech.com,CB, 0,82.07,5.07,EA,LB,CBE,ACTIVE,065030858168
183244,NETRS2322P,StarTech NETRS2322P 2PT Serial-to-IP Ethernet Device Server RS232 Retail,StarTech.com,NT, 0,251.76,1.48,EA,LB,NTA,ACTIVE,065030864145
183245,ET91000SM20,StarTech ET91000SM20 Gigabit Ethernet Copper-to-Fiber Media Converter SM LC,StarTech.com,NT, 0,287.33,2.00,EA,LB,NTA,ACTIVE,065030864947
183246,J4858C10PKST,StarTech J4858C10PKST Gigabit Fiber SFP Transceiver Module HP J4858C 10PK RTL,StarTech.com,AC, 0,406.70,1.60,EA,LB,AC,ACTIVE,065030865265
183251,J4858CST,StarTech J4858CST Gigabit Fiber SFP Transceiver Module HP J4858C MM LC DDm RTL,StarTech.com,AC, 0,52.72,1.00,EA,LB,AC,ACTIVE,065030865289
183253,J4859C10PKST,StarTech J4859C10PKST Gigabit Fiber SFP Transceiver HP J4859C LC DDM 10PK RTL,StarTech.com,AC, 0,469.42,1.00,EA,LB,AC,ACTIVE,065030865302
183254,J4859CST,StarTech J4859CST Gigabit Fiber Transceiver Moduel LC DDM HP J4859C Retail,StarTech.com,AC, 0,65.04,1.00,EA,LB,AC,ACTIVE,065030865296
183255,J8177C10PKST,StarTech J8177C10PKST Gigabit RJ45 Copper SFP Transceiver Module HP J8177C 10PK,StarTech.com,AC, 0,438.92,1.60,EA,LB,AC,ACTIVE,065030865319
183256,J8177CST,StarTech J8177CST Gigabit RJ45 Copper SFP Transceiver Module HP J8177C Retail,StarTech.com,AC, 0,55.73,1.00,EA,LB,AC,ACTIVE,065030865234
183261,ST10GSPEXNB,StarTech ST10GSPEXNB 1PT PCIE 10GBase-T   NBASE-T Ethernet Network Card Retail,StarTech.com,NT, 10,224.03,1.00,EA,LB,NTV,ACTIVE,065030864213
183262,USB3SAA3MBK,StarTech Cable USB3SAA3MBK 10FT USB 3.0 Cable A to A Male Male Retail,StarTech.com,CB, 0,11.26,1.00,EA,LB,CBE,ACTIVE,065030863964
183268,SYS-5039D-I,Supermicro SYS-5039D-I Mid-Tower S1151 Socket H4 C232 PCIE 4x3.5 2x5.25 300W,Supermicro,SY, 0,529.38,40.00,EA,LB,SYX,ACTIVE,672042216611
183343,CB-DP1A11-S2,SIIG CB CB-DP1A11-S2 DP to DVI Convert a DisplayPort Output to DVI-D SGL Link,SIIG,CB, 0,16.58,1.00,EA,LB,CB,ACTIVE,662774025810
183346,JU-H30812-S1,SIIG Accessory JU-H30812-S1 USB 3.0 4-port Hub Adds 4 USB 3.0PT to PC Retail,SIIG,AC, 0,20.30,1.00,EA,LB,AC,ACTIVE,662774025957
183347,JU-H30712-S1,SIIG Accessory JU-H30712-S1 USB 3.1 Type-C LAN Hub with HBMI Adapter 4K Ready,SIIG,AC, 0,50.02,1.00,EA,LB,AC,ACTIVE,662774025834
183350,WD2002FFSX,Western Digital HDD WD2002FFSX 2TB SATA 7200RPM 64MB Cache 3.5 RED PRO NAS,Western Digital,HD, 0,125.53,1.58,EA,LB,NAS,ACTIVE,718037835570
183364,ET91000SM10,StarTech ET91000SM10 Gigabit Ethernet Copper-to-Fiber Converter SM LC 10km RTL,StarTech.com,NT, 0,307.95,2.00,EA,LB,NTA,ACTIVE,065030864930
183399,MCP-250-10117-0N,Supermicro MCP-250-10117-0N 60W DC Power Adapter w US Power Cord 18AWG 6ft,Supermicro,AC, 3,42.30,1.00,EA,LB,AC,ACTIVE,672042209255
183408,HDA-502H,Vantec Accessory HDA-502H USB 3.0 Front Panel with 5.25 HDD SSD Bracket Retail,Vantec Thermal Technologies,AC, 0,9.40,1.00,EA,LB,HDA,ACTIVE,844767022291
183416,WA-SFH25B,iStarUSA Accessory WA-SFH25B 1U Supporting Tray Brown Box,iStarUSA,AC, 0,39.80,7.00,EA,LB,AC,ACTIVE,846813036191
183417,WA-DWR2UB,iStarUSA Accessory WA-DWR2UB 2U Sliding Drawer with Key Lock Brown Box,iStarUSA,AC, 0,100.51,19.00,EA,LB,AC,ACTIVE,846813036184
